"","sigsq","sigsq.tier","source","trait"
"sigsq.period.CR2600",0.331323798271145,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2600",0.108478594298841,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2601",0.0981609873211629,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2601",0.00399475743951623,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2601",0.449578070861374,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2601",0.260719700834858,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2602",0.0566062767716879,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2602",0.00999023864152998,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2602",0.311896479311433,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2602",0.359645680355517,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2603",0.10985874073364,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2603",0.00949506422454486,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2603",0.218562580671591,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2603",0.0573542711839726,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2604",0.151730364077013,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2604",0.00777280532072502,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2604",0.378729560083092,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2604",0.165827849424403,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2605",0.0992734604933462,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2605",0.00973680333576579,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2605",0.291073783977973,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2605",0.250510954451532,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2606",0.283592068455216,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2606",0.00742168708680156,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2606",0.301970291458247,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2606",0.167738855170699,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2607",0.0688478701269441,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2607",0.0086912788049548,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2607",0.360646469759829,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2607",0.150323619610683,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2608",0.130349468341039,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2608",0.0112223826525715,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2608",0.305315888433647,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2608",0.059180422174385,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2609",0.0641746044897596,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2609",0.00450472779108986,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2609",0.324075145800802,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2609",0.150311479930739,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2610",0.0623116084873614,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2610",0.0205833726652015,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2610",0.312005218612562,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2610",0.139373739492602,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2611",0.0702029774290641,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2611",0.0123074342427469,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2611",0.426945429602396,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2611",0.136769434770823,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2612",0.0887118013884602,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2612",0.00385097005610364,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2612",0.38908227274981,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2612",0.130490212439885,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2613",0.149816210971695,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2613",0.0118880397672351,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2613",0.429942102864362,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2613",0.134627423466988,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2614",0.0691603922355816,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2614",0.00306512032089259,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2614",0.236269963790274,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2614",0.0971109849750222,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2615",0.0696743656553249,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2615",0.0176855927821704,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2615",0.233600492331823,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2615",0.087417395759157,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2616",0.0991417231477805,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2616",0.00655746593672121,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2616",0.292190959330141,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2616",0.192806570104774,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2617",0.093986288245809,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2617",0.00920131503936789,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2617",0.321534256665257,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2617",0.207136937294907,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2618",0.096909709495669,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2618",0.0103069196360428,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2618",0.261014738170443,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2618",0.126533637886575,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2619",0.22845814337518,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2619",0.00594878514369149,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2619",0.285203418721151,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2619",0.220828497067709,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2620",0.13132578856154,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2620",0.0127798393740676,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2620",0.241580157008125,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2620",0.263073031070964,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2621",0.0564326503659925,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2621",0.00492054688566113,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2621",0.359275842764703,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2621",0.108517337617786,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2622",0.117621566738744,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2622",0.0152916259250665,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2622",0.33090521086318,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2622",0.179823380359163,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2623",0.215663292661848,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2623",0.00255900597553478,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2623",0.289026637739468,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2623",0.162178659743228,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2624",0.107685939222996,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2624",0.00765005139550134,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2624",0.342905820561428,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2624",0.313084391089916,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2625",0.156069416740267,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2625",0.0191443499285579,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2625",0.294929858585003,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2625",0.0563519378205351,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2626",0.0647950182745281,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2626",0.00792696320787073,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2626",0.433646510742915,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2626",0.239383668771832,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2627",0.168259236595258,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2627",0.0185876232209708,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2627",0.273585209122825,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2627",0.0742859396028615,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2628",0.0966464425752552,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2628",0.00562733598782364,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2628",0.311751002240244,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2628",0.0980248423786127,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2629",0.117222877652575,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2629",0.0120669662325063,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2629",0.326395241440768,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2629",0.157399013637282,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2630",0.11895365917227,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2630",0.00459313436319035,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2630",0.333993649176634,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2630",0.0873892701714653,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2631",0.111668360944404,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2631",0.0130981434960256,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2631",0.276040118102792,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2631",0.191496065943168,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2632",0.246304194208177,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2632",0.0129680935571219,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2632",0.323381495580131,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2632",0.222688174850713,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2633",0.0999776733813141,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2633",0.0167525104119777,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2633",0.247101550282529,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2633",0.0776918788841419,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2634",0.102516032606883,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2634",0.011168532285986,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2634",0.267443057373093,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2634",0.12894557778776,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2635",0.143923072522757,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2635",0.00540962608645058,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2635",0.322712703451054,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2635",0.0548611973003203,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2636",0.0892607205729486,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2636",0.0101205209349506,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2636",0.250256564468355,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2636",0.105300524683248,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2637",0.0601756840173726,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2637",0.0114268716559491,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2637",0.353834452964744,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2637",0.21098993597202,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2638",0.0860242522020132,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2638",0.0120123573914107,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2638",0.282437541392707,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2638",0.283820813961331,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2639",0.165694888521448,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2639",0.0118181624775505,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2639",0.361307057769403,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2639",0.342589398429229,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2640",0.113819751632533,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2640",0.0057624555530573,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2640",0.284562285815913,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2640",0.222036029912606,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2641",0.0713146936774261,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2641",0.0148842752038357,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2641",0.272302103107391,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2641",0.136183042089747,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2642",0.0954311261527154,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2642",0.00562697438885012,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2642",0.287924992661184,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2642",0.129025893786043,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2643",0.117093582435018,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2643",0.0109347316204476,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2643",0.326728622101237,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2643",0.278654623740193,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2644",0.118508030332323,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2644",0.0109646777174804,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2644",0.401359133518973,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2644",0.0881351652897079,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2645",0.0658121201889128,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2645",0.0124041885469847,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2645",0.258129596129503,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2645",0.067379329232185,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2646",0.117388253162802,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2646",0.0122324509938075,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2646",0.339336283676761,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2646",0.178876859940804,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2647",0.109392607343582,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2647",0.0028952317975388,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2647",0.263099940370425,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2647",0.10097582531753,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2648",0.0749572881877697,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2648",0.00831535956567743,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2648",0.325918455677799,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2648",0.139963979889051,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2649",0.0975401789979915,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2649",0.00613377929202019,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2649",0.313712805400765,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2649",0.0800573543366858,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2650",0.145984600461745,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2650",0.00616262446294733,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2650",0.266629120383761,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2650",0.171933162229298,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2651",0.0998021792194183,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2651",0.0124917657293678,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2651",0.297009448227835,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2651",0.197734651889554,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2652",0.273525481577311,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2652",0.0106118439862323,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2652",0.378385230682271,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2652",0.480036548816998,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2653",0.115414147785459,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2653",0.00880822933111928,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2653",0.377345786404027,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2653",0.298967480397873,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2654",0.0722767656683,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2654",0.0122489227692969,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2654",0.3583581051398,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2654",0.104952370009143,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2655",0.0573174878534387,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2655",0.00413614936188665,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2655",0.242015326471342,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2655",0.10491301676093,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2656",0.105428562106395,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2656",0.00763879829319063,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2656",0.213202074509485,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2656",0.0989755851549567,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2657",0.0705046237508289,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2657",0.0127359603364825,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2657",0.332674446944164,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2657",0.200484511208563,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2658",0.226585469498719,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2658",0.0218707261807868,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2658",0.250577021439641,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2658",0.0903855941842268,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2659",0.145198875754625,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2659",0.00270944119549555,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2659",0.313622683983824,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2659",0.170610143431612,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2660",0.116463874802709,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2660",0.00504076784862269,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2660",0.30310153225186,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2660",0.110421222436285,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR2661",0.0581460243014821,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR2661",0.00922038059708559,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR2661",0.162090728064216,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR2661",0.142369283241397,"sigsq.period.IR","Individual","Period"
